H0	18.19	6.32	0
C14	17.54	29.43	27
C2	15.52	28.03	7
H11	11.62	24	0

H11	11.62	24	0
C18	11.62	24	27
C89	13.61	21.12	17
C43	22.78	15.42	27
C15	16.71	9.5	27
C68	17.02	12.33	17
H13	20.49	14.03	0

H13	20.49	14.03	0
C84	28.72	20.92	29
C6	18.43	29.93	23
H9	18.43	29.93	0

H9	18.43	29.93	0
C85	7.49	6.59	24
C99	4.34	9.51	5
H3	4.34	9.51	0

H3	4.34	9.51	0
C95	10.92	4.13	8
C64	6.48	2.46	25
C25	1.32	19.32	23
H1	2.38	18.26	0

H1	2.38	18.26	0
C79	1.57	19.84	19
C77	3.69	14.33	21
C8	14.78	7.61	26
C11	14.91	17.24	21
H4	14.2	19.64	0

H4	14.2	19.64	0
C33	16.1	19.74	3
C58	21.48	10.3	21
C82	20.49	13.59	8
C30	20.49	14.03	24
C10	18.41	11.88	16
C31	20.9	7.67	8
H0	18.19	6.32	0

H0	18.19	6.32	0
H1	2.38	18.26	0

