H0	18.19	6.32	0
C74	22.05	7.74	10
C43	22.78	15.42	27
C80	19.01	14.36	13
H3	4.34	9.51	0

H3	4.34	9.51	0
C95	10.92	4.13	8
C51	17.46	2.56	28
C4	16.93	2.09	24
H10	7.14	0.48	0

H10	7.14	0.48	0
C64	6.48	2.46	25
C19	10.24	3.02	23
C53	11.96	15.15	17
C86	12.19	16.11	1
C81	14.24	18.8	19
C72	14.25	23.83	1
H7	14.25	23.83	0

H7	14.25	23.83	0
C13	13.44	24.76	17
C18	11.62	24	27
C89	13.61	21.12	17
C78	26.93	13.06	24
H13	20.49	14.03	0

H13	20.49	14.03	0
C84	28.72	20.92	29
C30	20.49	14.03	24
C11	14.91	17.24	21
C23	14.2	19.64	13
C70	13.97	18.49	4
H4	14.2	19.64	0

H4	14.2	19.64	0
C33	16.1	19.74	3
C58	21.48	10.3	21
C15	16.71	9.5	27
C8	14.78	7.61	26
C24	15.88	5.54	21
C44	13.51	8.05	1
C88	10.35	6.18	11
H2	10.35	6.18	0

H2	10.35	6.18	0
C2	15.52	28.03	7
C14	17.54	29.43	27
C6	18.43	29.93	23
H9	18.43	29.93	0

H9	18.43	29.93	0
H1	2.38	18.26	0

