H0	18.19	6.32	0
C58	21.48	10.3	21
C96	26.65	20.04	28
C38	22.69	23.13	13
C62	21.61	23.16	4
C92	21.57	24.07	2
H3	21.57	24.07	0

H3	21.57	24.07	0
C28	27.5	17.66	24
C54	22.85	14.85	2
H0	18.19	6.32	0

H0	18.19	6.32	0
C35	13.57	9.41	11
C44	13.51	8.05	1
C8	14.78	7.61	26
C85	7.49	6.59	24
C71	1.88	3.33	13
H7	1.88	3.33	0

H7	1.88	3.33	0
C95	10.92	4.13	8
C19	10.24	3.02	23
C24	15.88	5.54	21
H13	20.9	7.67	0

H13	20.9	7.67	0
C31	20.9	7.67	8
C78	26.93	13.06	24
C73	27.22	11.98	16
C43	22.78	15.42	27
C81	14.24	18.8	19
H4	14.24	18.8	0

H4	14.24	18.8	0
C70	13.97	18.49	4
C68	17.02	12.33	17
C15	16.71	9.5	27
C55	28.47	6.08	23
H2	28.47	6.08	0

H2	28.47	6.08	0
C65	26.7	3.44	27
C51	17.46	2.56	28
C97	18.63	4.3	24
H0	18.19	6.32	0

H0	18.19	6.32	0
H1	2.38	18.26	0

