H0	18.19	6.32	0
C31	20.9	7.67	8
C15	16.71	9.5	27
C56	6.52	19.42	17
C63	6.82	21.1	13
H8	6.82	21.1	0

H8	6.82	21.1	0
C40	7	21.44	8
C11	14.91	17.24	21
C43	22.78	15.42	27
C54	22.85	14.85	2
C30	20.49	14.03	24
H5	20.49	14.03	0

H5	20.49	14.03	0
C82	20.49	13.59	8
C80	19.01	14.36	13
C10	18.41	11.88	16
C24	15.88	5.54	21
C8	14.78	7.61	26
C51	17.46	2.56	28
C97	18.63	4.3	24
H0	18.19	6.32	0

H0	18.19	6.32	0
C58	21.48	10.3	21
C28	27.5	17.66	24
C96	26.65	20.04	28
C38	22.69	23.13	13
C62	21.61	23.16	4
C92	21.57	24.07	2
H3	21.57	24.07	0

H3	21.57	24.07	0
C26	20.5	25.33	16
C21	17.86	19.36	13
C27	16.76	19.84	8
H12	15.88	5.54	0

H12	15.88	5.54	0
C68	17.02	12.33	17
C29	19.41	20.67	15
C39	19.12	20.2	13
H3	21.57	24.07	0

H3	21.57	24.07	0
C47	19.68	25.62	5
C6	18.43	29.93	23
C14	17.54	29.43	27
C18	11.62	24	27
C81	14.24	18.8	19
C23	14.2	19.64	13
H4	14.24	18.8	0

H4	14.24	18.8	0
C70	13.97	18.49	4
C77	3.69	14.33	21
C25	1.32	19.32	23
H1	2.38	18.26	0

