H0	18.19	6.32	0
C42	19.6	2.11	14
C53	11.96	15.15	17
C25	1.32	19.32	23
H8	1.32	19.32	0

H8	1.32	19.32	0
C79	1.57	19.84	19
C75	3.08	21.03	13
C46	4.31	23.12	20
C30	20.49	14.03	24
H5	20.9	7.67	0

H5	20.9	7.67	0
C74	22.05	7.74	10
C17	25.69	6.34	6
C65	26.7	3.44	27
C41	28.88	0.86	24
C59	29.08	2.62	18
H0	18.19	6.32	0

H0	18.19	6.32	0
C58	21.48	10.3	21
C54	22.85	14.85	2
C43	22.78	15.42	27
C99	4.34	9.51	5
H3	4.34	9.51	0

H3	4.34	9.51	0
C48	16.32	3.73	3
C51	17.46	2.56	28
C8	14.78	7.61	26
C24	15.88	5.54	21
C31	20.9	7.67	8
H12	15.88	5.54	0

H12	15.88	5.54	0
C97	18.63	4.3	24
C93	14.5	0.3	22
C4	16.93	2.09	24
C15	16.71	9.5	27
C35	13.57	9.41	11
H3	4.34	9.51	0

H3	4.34	9.51	0
C64	6.48	2.46	25
C11	14.91	17.24	21
C81	14.24	18.8	19
C23	14.2	19.64	13
C70	13.97	18.49	4
H4	14.2	19.64	0

H4	14.2	19.64	0
C77	3.69	14.33	21
C83	3.3	17.86	1
H1	2.38	18.26	0

