H0	18.19	6.32	0
C4	16.93	2.09	24
C51	17.46	2.56	28
C8	14.78	7.61	26
C30	20.49	14.03	24
C26	20.5	25.33	16
C47	19.68	25.62	5
C14	17.54	29.43	27
C18	11.62	24	27
C13	13.44	24.76	17
C76	12.66	26.02	3
H8	11.62	24	0

H8	11.62	24	0
C96	26.65	20.04	28
C6	18.43	29.93	23
C2	15.52	28.03	7
C72	14.25	23.83	1
C16	12.38	26.66	1
C3	9	28.01	5
H5	9	28.01	0

H5	9	28.01	0
C68	17.02	12.33	17
C15	16.71	9.5	27
C65	26.7	3.44	27
C59	29.08	2.62	18
C41	28.88	0.86	24
H0	18.19	6.32	0

H0	18.19	6.32	0
C82	20.49	13.59	8
C43	22.78	15.42	27
C58	21.48	10.3	21
C10	18.41	11.88	16
C74	22.05	7.74	10
C55	28.47	6.08	23
C78	26.93	13.06	24
C21	17.86	19.36	13
H3	17.86	19.36	0

H3	17.86	19.36	0
C79	1.57	19.84	19
C25	1.32	19.32	23
C77	3.69	14.33	21
C56	6.52	19.42	17
C63	6.82	21.1	13
C40	7	21.44	8
C83	3.3	17.86	1
H1	2.38	18.26	0

