H0	18.19	6.32	0
C65	26.7	3.44	27
C51	17.46	2.56	28
C97	18.63	4.3	24
C42	19.6	2.11	14
H15	19.6	2.11	0

H15	19.6	2.11	0
C31	20.9	7.67	8
C89	13.61	21.12	17
C18	11.62	24	27
H11	11.62	24	0

H11	11.62	24	0
C11	14.91	17.24	21
C8	14.78	7.61	26
C24	15.88	5.54	21
C48	16.32	3.73	3
H16	16.32	3.73	0

H16	16.32	3.73	0
C4	16.93	2.09	24
C77	3.69	14.33	21
H1	2.38	18.26	0

H1	2.38	18.26	0
C53	11.96	15.15	17
H6	17.46	2.56	0

H6	17.46	2.56	0
C15	16.71	9.5	27
C43	22.78	15.42	27
C81	14.24	18.8	19
H4	14.24	18.8	0

H4	14.24	18.8	0
C14	17.54	29.43	27
C91	12.58	26.64	16
H9	18.43	29.93	0

H9	18.43	29.93	0
H1	2.38	18.26	0

