H0	18.19	6.32	0
C82	20.49	13.59	8
C43	22.78	15.42	27
C68	17.02	12.33	17
C44	13.51	8.05	1
C64	6.48	2.46	25
C19	10.24	3.02	23
H0	18.19	6.32	0

H0	18.19	6.32	0
C97	18.63	4.3	24
C80	19.01	14.36	13
C38	22.69	23.13	13
C92	21.57	24.07	2
C6	18.43	29.93	23
C14	17.54	29.43	27
C18	11.62	24	27
C81	14.24	18.8	19
C21	17.86	19.36	13
H3	17.86	19.36	0

H3	17.86	19.36	0
C39	19.12	20.2	13
C29	19.41	20.67	15
C84	28.72	20.92	29
C96	26.65	20.04	28
C15	16.71	9.5	27
C78	26.93	13.06	24
H0	18.19	6.32	0

H0	18.19	6.32	0
C24	15.88	5.54	21
C51	17.46	2.56	28
C30	20.49	14.03	24
C58	21.48	10.3	21
C74	22.05	7.74	10
C65	26.7	3.44	27
C41	28.88	0.86	24
C59	29.08	2.62	18
H12	19.6	2.11	0

H12	19.6	2.11	0
C42	19.6	2.11	14
C87	17.52	0.97	10
C48	16.32	3.73	3
C93	14.5	0.3	22
C4	16.93	2.09	24
C8	14.78	7.61	26
C77	3.69	14.33	21
C83	3.3	17.86	1
H1	2.38	18.26	0

