H0	18.19	6.32	0
C64	6.48	2.46	25
C25	1.32	19.32	23
H8	1.32	19.32	0

H8	1.32	19.32	0
C79	1.57	19.84	19
C24	15.88	5.54	21
C8	14.78	7.61	26
C15	16.71	9.5	27
C31	20.9	7.67	8
H5	20.9	7.67	0

H5	20.9	7.67	0
C74	22.05	7.74	10
C97	18.63	4.3	24
C42	19.6	2.11	14
C87	17.52	0.97	10
C4	16.93	2.09	24
C51	17.46	2.56	28
C68	17.02	12.33	17
H0	18.19	6.32	0

H0	18.19	6.32	0
C58	21.48	10.3	21
C54	22.85	14.85	2
C43	22.78	15.42	27
C99	4.34	9.51	5
H3	4.34	9.51	0

H3	4.34	9.51	0
C77	3.69	14.33	21
C30	20.49	14.03	24
C10	18.41	11.88	16
H12	15.88	5.54	0

H12	15.88	5.54	0
C95	10.92	4.13	8
C19	10.24	3.02	23
C93	14.5	0.3	22
C48	16.32	3.73	3
C85	7.49	6.59	24
C61	4.46	7.85	7
C22	3.77	7.84	1
H3	4.34	9.51	0

H3	4.34	9.51	0
C7	3.94	10.77	3
C9	2.41	25.06	24
C81	14.24	18.8	19
C23	14.2	19.64	13
H4	14.2	19.64	0

H4	14.2	19.64	0
C89	13.61	21.12	17
C40	7	21.44	8
C63	6.82	21.1	13
C56	6.52	19.42	17
H1	2.38	18.26	0

