H0	18.19	6.32	0
C68	17.02	12.33	17
C29	19.41	20.67	15
C39	19.12	20.2	13
C89	13.61	21.12	17
H4	14.24	18.8	0

H4	14.24	18.8	0
C14	17.54	29.43	27
C81	14.24	18.8	19
C23	14.2	19.64	13
H4	14.24	18.8	0

H4	14.24	18.8	0
C70	13.97	18.49	4
C58	21.48	10.3	21
C55	28.47	6.08	23
H2	28.47	6.08	0

H2	28.47	6.08	0
C73	27.22	11.98	16
C78	26.93	13.06	24
C84	28.72	20.92	29
C96	26.65	20.04	28
C38	22.69	23.13	13
C62	21.61	23.16	4
C92	21.57	24.07	2
H3	21.57	24.07	0

H3	21.57	24.07	0
C94	25.6	22.91	2
C28	27.5	17.66	24
C43	22.78	15.42	27
C54	22.85	14.85	2
H13	20.9	7.67	0

H13	20.9	7.67	0
C31	20.9	7.67	8
C65	26.7	3.44	27
C24	15.88	5.54	21
C48	16.32	3.73	3
H6	17.46	2.56	0

H6	17.46	2.56	0
C4	16.93	2.09	24
C87	17.52	0.97	10
C15	16.71	9.5	27
C8	14.78	7.61	26
C51	17.46	2.56	28
C97	18.63	4.3	24
H6	17.46	2.56	0

H6	17.46	2.56	0
H1	2.38	18.26	0

