H0	18.19	6.32	0
C31	20.9	7.67	8
C58	21.48	10.3	21
C65	26.7	3.44	27
C96	26.65	20.04	28
C84	28.72	20.92	29
C28	27.5	17.66	24
H15	22.54	18.26	0

H15	22.54	18.26	0
C60	22.54	18.26	14
C52	23.49	17.75	5
C82	20.49	13.59	8
C30	20.49	14.03	24
C43	22.78	15.42	27
C15	16.71	9.5	27
C8	14.78	7.61	26
C24	15.88	5.54	21
C35	13.57	9.41	11
H11	0.3	9.16	0

H11	0.3	9.16	0
C85	7.49	6.59	24
C18	11.62	24	27
C81	14.24	18.8	19
H16	7.03	28.12	0

H16	7.03	28.12	0
C6	18.43	29.93	23
C14	17.54	29.43	27
C25	1.32	19.32	23
C77	3.69	14.33	21
H1	2.38	18.26	0

H1	2.38	18.26	0
C98	7.29	16.28	12
C56	6.52	19.42	17
C46	4.31	23.12	20
C49	7.14	25.9	13
C20	3.54	26.16	18
C9	2.41	25.06	24
C75	3.08	21.03	13
C79	1.57	19.84	19
H1	2.38	18.26	0

