H0	18.19	6.32	0
C48	16.32	3.73	3
C4	16.93	2.09	24
C97	18.63	4.3	24
C93	14.5	0.3	22
C58	21.48	10.3	21
C74	22.05	7.74	10
C17	25.69	6.34	6
C65	26.7	3.44	27
C78	26.93	13.06	24
H14	22.85	14.85	0

H14	22.85	14.85	0
C28	27.5	17.66	24
C84	28.72	20.92	29
C96	26.65	20.04	28
C64	6.48	2.46	25
C71	1.88	3.33	13
C34	0.43	1.12	9
H2	1.88	3.33	0

H2	1.88	3.33	0
C85	7.49	6.59	24
C51	17.46	2.56	28
C8	14.78	7.61	26
C53	11.96	15.15	17
C13	13.44	24.76	17
C76	12.66	26.02	3
C16	12.38	26.66	1
C91	12.58	26.64	16
C3	9	28.01	5
H16	7.03	28.12	0

H16	7.03	28.12	0
C66	7.03	28.12	1
C49	7.14	25.9	13
C20	3.54	26.16	18
C9	2.41	25.06	24
C14	17.54	29.43	27
C6	18.43	29.93	23
C18	11.62	24	27
C11	14.91	17.24	21
C81	14.24	18.8	19
C21	17.86	19.36	13
H3	17.86	19.36	0

H3	17.86	19.36	0
C39	19.12	20.2	13
C29	19.41	20.67	15
C43	22.78	15.42	27
C54	22.85	14.85	2
C30	20.49	14.03	24
C82	20.49	13.59	8
C15	16.71	9.5	27
C77	3.69	14.33	21
C83	3.3	17.86	1
H1	2.38	18.26	0

