H0	18.19	6.32	0
C6	18.43	29.93	23
C14	17.54	29.43	27
C2	15.52	28.03	7
C72	14.25	23.83	1
H7	14.25	23.83	0

H7	14.25	23.83	0
C13	13.44	24.76	17
C18	11.62	24	27
C21	17.86	19.36	13
C82	20.49	13.59	8
C80	19.01	14.36	13
C30	20.49	14.03	24
C28	27.5	17.66	24
H6	27.5	17.66	0

H6	27.5	17.66	0
C96	26.65	20.04	28
C53	11.96	15.15	17
C86	12.19	16.11	1
H1	2.38	18.26	0

H1	2.38	18.26	0
C79	1.57	19.84	19
C77	3.69	14.33	21
C8	14.78	7.61	26
C15	16.71	9.5	27
H0	18.19	6.32	0

H0	18.19	6.32	0
C97	18.63	4.3	24
C67	20.3	3.86	2
C42	19.6	2.11	14
C87	17.52	0.97	10
C93	14.5	0.3	22
C4	16.93	2.09	24
C51	17.46	2.56	28
C24	15.88	5.54	21
C11	14.91	17.24	21
C70	13.97	18.49	4
H4	14.2	19.64	0

H4	14.2	19.64	0
C89	13.61	21.12	17
C29	19.41	20.67	15
C39	19.12	20.2	13
C60	22.54	18.26	14
C43	22.78	15.42	27
C68	17.02	12.33	17
C10	18.41	11.88	16
C44	13.51	8.05	1
H12	15.88	5.54	0

H12	15.88	5.54	0
C65	26.7	3.44	27
C41	28.88	0.86	24
C59	29.08	2.62	18
C55	28.47	6.08	23
H15	19.6	2.11	0

H15	19.6	2.11	0
H1	2.38	18.26	0

