H0	18.19	6.32	0
C42	19.6	2.11	14
C97	18.63	4.3	24
C53	11.96	15.15	17
C86	12.19	16.11	1
C81	14.24	18.8	19
H11	11.62	24	0

H11	11.62	24	0
C18	11.62	24	27
C89	13.61	21.12	17
C43	22.78	15.42	27
C30	20.49	14.03	24
C78	26.93	13.06	24
H13	20.49	14.03	0

H13	20.49	14.03	0
C84	28.72	20.92	29
C14	17.54	29.43	27
C6	18.43	29.93	23
H9	18.43	29.93	0

H9	18.43	29.93	0
C13	13.44	24.76	17
C77	3.69	14.33	21
C61	4.46	7.85	7
C99	4.34	9.51	5
H3	4.34	9.51	0

H3	4.34	9.51	0
C95	10.92	4.13	8
C64	6.48	2.46	25
C85	7.49	6.59	24
C25	1.32	19.32	23
H1	2.38	18.26	0

H1	2.38	18.26	0
C79	1.57	19.84	19
C46	4.31	23.12	20
C9	2.41	25.06	24
C11	14.91	17.24	21
C23	14.2	19.64	13
C70	13.97	18.49	4
H4	14.2	19.64	0

H4	14.2	19.64	0
C33	16.1	19.74	3
C58	21.48	10.3	21
C15	16.71	9.5	27
C8	14.78	7.61	26
C24	15.88	5.54	21
H0	18.19	6.32	0

H0	18.19	6.32	0
H1	2.38	18.26	0

