H0	18.19	6.32	0
C31	20.9	7.67	8
C65	26.7	3.44	27
C96	26.65	20.04	28
C27	16.76	19.84	8
C33	16.1	19.74	3
H8	11.62	24	0

H8	11.62	24	0
C72	14.25	23.83	1
C47	19.68	25.62	5
C6	18.43	29.93	23
C14	17.54	29.43	27
C18	11.62	24	27
C25	1.32	19.32	23
C77	3.69	14.33	21
H5	3.69	14.33	0

H5	3.69	14.33	0
C64	6.48	2.46	25
C8	14.78	7.61	26
C15	16.71	9.5	27
C97	18.63	4.3	24
C51	17.46	2.56	28
C4	16.93	2.09	24
C93	14.5	0.3	22
C87	17.52	0.97	10
H0	18.19	6.32	0

H0	18.19	6.32	0
C43	22.78	15.42	27
C30	20.49	14.03	24
C68	17.02	12.33	17
C10	18.41	11.88	16
C73	27.22	11.98	16
C78	26.93	13.06	24
C28	27.5	17.66	24
C39	19.12	20.2	13
H3	19.12	20.2	0

H3	19.12	20.2	0
C29	19.41	20.67	15
C16	12.38	26.66	1
C91	12.58	26.64	16
C20	3.54	26.16	18
C9	2.41	25.06	24
C79	1.57	19.84	19
C75	3.08	21.03	13
H1	2.38	18.26	0

