H0	18.19	6.32	0
C31	20.9	7.67	8
C65	26.7	3.44	27
C15	16.71	9.5	27
C8	14.78	7.61	26
C24	15.88	5.54	21
C77	3.69	14.33	21
H5	3.69	14.33	0

H5	3.69	14.33	0
C56	6.52	19.42	17
C46	4.31	23.12	20
C18	11.62	24	27
C25	1.32	19.32	23
C79	1.57	19.84	19
C75	3.08	21.03	13
C90	0.26	14.37	13
H1	2.38	18.26	0

H1	2.38	18.26	0
C98	7.29	16.28	12
C68	17.02	12.33	17
C30	20.49	14.03	24
C97	18.63	4.3	24
C51	17.46	2.56	28
C4	16.93	2.09	24
C93	14.5	0.3	22
C87	17.52	0.97	10
H9	15.88	5.54	0

H9	15.88	5.54	0
C88	10.35	6.18	11
C64	6.48	2.46	25
C81	14.24	18.8	19
C89	13.61	21.12	17
H1	2.38	18.26	0

H1	2.38	18.26	0
C40	7	21.44	8
C63	6.82	21.1	13
C49	7.14	25.9	13
C20	3.54	26.16	18
C32	2.75	25.4	5
C9	2.41	25.06	24
C37	0.45	23.35	10
C69	0.2	24.8	3
H1	2.38	18.26	0

