H0	18.19	6.32	0
C97	18.63	4.3	24
C51	17.46	2.56	28
C14	17.54	29.43	27
C6	18.43	29.93	23
C21	17.86	19.36	13
H14	22.85	14.85	0

H14	22.85	14.85	0
C43	22.78	15.42	27
C96	26.65	20.04	28
C84	28.72	20.92	29
C15	16.71	9.5	27
C64	6.48	2.46	25
C71	1.88	3.33	13
H2	1.88	3.33	0

H2	1.88	3.33	0
C85	7.49	6.59	24
C4	16.93	2.09	24
C8	14.78	7.61	26
C18	11.62	24	27
C13	13.44	24.76	17
C76	12.66	26.02	3
C16	12.38	26.66	1
C91	12.58	26.64	16
C3	9	28.01	5
H16	7.03	28.12	0

H16	7.03	28.12	0
C66	7.03	28.12	1
C30	20.49	14.03	24
C65	26.7	3.44	27
C17	25.69	6.34	6
H3	17.86	19.36	0

H3	17.86	19.36	0
C79	1.57	19.84	19
C25	1.32	19.32	23
C77	3.69	14.33	21
C56	6.52	19.42	17
C63	6.82	21.1	13
C40	7	21.44	8
C83	3.3	17.86	1
H1	2.38	18.26	0

