H0	18.19	6.32	0
C12	7.14	0.48	6
C64	6.48	2.46	25
C53	11.96	15.15	17
C77	3.69	14.33	21
H11	0.3	9.16	0

H11	0.3	9.16	0
C85	7.49	6.59	24
C15	16.71	9.5	27
C8	14.78	7.61	26
C24	15.88	5.54	21
C4	16.93	2.09	24
C93	14.5	0.3	22
H13	16.32	3.73	0

H13	16.32	3.73	0
C31	20.9	7.67	8
C74	22.05	7.74	10
C59	29.08	2.62	18
C41	28.88	0.86	24
C65	26.7	3.44	27
C51	17.46	2.56	28
C97	18.63	4.3	24
C42	19.6	2.11	14
C87	17.52	0.97	10
H9	15.88	5.54	0

H9	15.88	5.54	0
C58	21.48	10.3	21
C82	20.49	13.59	8
C54	22.85	14.85	2
C30	20.49	14.03	24
C78	26.93	13.06	24
C96	26.65	20.04	28
C39	19.12	20.2	13
H3	19.12	20.2	0

H3	19.12	20.2	0
C43	22.78	15.42	27
C18	11.62	24	27
C25	1.32	19.32	23
H1	2.38	18.26	0

