H0	18.19	6.32	0
C67	20.3	3.86	2
C97	18.63	4.3	24
C51	17.46	2.56	28
C4	16.93	2.09	24
C6	18.43	29.93	23
C14	17.54	29.43	27
C18	11.62	24	27
C3	9	28.01	5
H5	9	28.01	0

H5	9	28.01	0
C80	19.01	14.36	13
C30	20.49	14.03	24
C8	14.78	7.61	26
C15	16.71	9.5	27
C53	11.96	15.15	17
C86	12.19	16.11	1
H1	2.38	18.26	0

H1	2.38	18.26	0
C68	17.02	12.33	17
C58	21.48	10.3	21
C65	26.7	3.44	27
C55	28.47	6.08	23
C59	29.08	2.62	18
C41	28.88	0.86	24
H9	15.88	5.54	0

H9	15.88	5.54	0
C85	7.49	6.59	24
C93	14.5	0.3	22
C95	10.92	4.13	8
C19	10.24	3.02	23
C64	6.48	2.46	25
H1	2.38	18.26	0

H1	2.38	18.26	0
C32	2.75	25.4	5
C20	3.54	26.16	18
C9	2.41	25.06	24
C25	1.32	19.32	23
C77	3.69	14.33	21
C79	1.57	19.84	19
C56	6.52	19.42	17
C83	3.3	17.86	1
H1	2.38	18.26	0

