H0	18.19	6.32	0
C15	16.71	9.5	27
C85	7.49	6.59	24
H14	0.3	9.16	0

H14	0.3	9.16	0
C36	0.3	9.16	7
C8	14.78	7.61	26
C51	17.46	2.56	28
C97	18.63	4.3	24
H0	18.19	6.32	0

H0	18.19	6.32	0
C31	20.9	7.67	8
C65	26.7	3.44	27
C24	15.88	5.54	21
C48	16.32	3.73	3
H16	16.32	3.73	0

H16	16.32	3.73	0
C74	22.05	7.74	10
C58	21.48	10.3	21
C43	22.78	15.42	27
C60	22.54	18.26	14
C38	22.69	23.13	13
C62	21.61	23.16	4
C92	21.57	24.07	2
H3	21.57	24.07	0

H3	21.57	24.07	0
C26	20.5	25.33	16
C6	18.43	29.93	23
C14	17.54	29.43	27
C91	12.58	26.64	16
C2	15.52	28.03	7
C18	11.62	24	27
H11	11.62	24	0

H11	11.62	24	0
C9	2.41	25.06	24
H14	0.3	9.16	0

H14	0.3	9.16	0
C95	10.92	4.13	8
C19	10.24	3.02	23
C88	10.35	6.18	11
H12	15.88	5.54	0

H12	15.88	5.54	0
C44	13.51	8.05	1
H1	2.38	18.26	0

