H0	18.19	6.32	0
C31	20.9	7.67	8
C15	16.71	9.5	27
C18	11.62	24	27
H11	11.62	24	0

H11	11.62	24	0
C11	14.91	17.24	21
C43	22.78	15.42	27
C54	22.85	14.85	2
H13	20.9	7.67	0

H13	20.9	7.67	0
C68	17.02	12.33	17
C21	17.86	19.36	13
H9	18.43	29.93	0

H9	18.43	29.93	0
C47	19.68	25.62	5
C84	28.72	20.92	29
C96	26.65	20.04	28
C38	22.69	23.13	13
C62	21.61	23.16	4
C92	21.57	24.07	2
H3	21.57	24.07	0

H3	21.57	24.07	0
C26	20.5	25.33	16
C91	12.58	26.64	16
C16	12.38	26.66	1
C56	6.52	19.42	17
H1	2.38	18.26	0

H1	2.38	18.26	0
C20	3.54	26.16	18
C9	2.41	25.06	24
C46	4.31	23.12	20
C81	14.24	18.8	19
C23	14.2	19.64	13
H4	14.24	18.8	0

H4	14.24	18.8	0
C70	13.97	18.49	4
C86	12.19	16.11	1
C53	11.96	15.15	17
C8	14.78	7.61	26
C24	15.88	5.54	21
C51	17.46	2.56	28
C97	18.63	4.3	24
H0	18.19	6.32	0

H0	18.19	6.32	0
H1	2.38	18.26	0

