H0	18.19	6.32	0
C93	14.5	0.3	22
C88	10.35	6.18	11
H0	18.19	6.32	0

H0	18.19	6.32	0
C31	20.9	7.67	8
C58	21.48	10.3	21
C96	26.65	20.04	28
C38	22.69	23.13	13
C62	21.61	23.16	4
C92	21.57	24.07	2
H3	21.57	24.07	0

H3	21.57	24.07	0
C28	27.5	17.66	24
H0	18.19	6.32	0

H0	18.19	6.32	0
C15	16.71	9.5	27
C85	7.49	6.59	24
H12	15.88	5.54	0

H12	15.88	5.54	0
C65	26.7	3.44	27
C41	28.88	0.86	24
C42	19.6	2.11	14
H15	19.6	2.11	0

H15	19.6	2.11	0
C4	16.93	2.09	24
C19	10.24	3.02	23
C97	18.63	4.3	24
C51	17.46	2.56	28
H12	15.88	5.54	0

H12	15.88	5.54	0
C68	17.02	12.33	17
C8	14.78	7.61	26
C24	15.88	5.54	21
C48	16.32	3.73	3
H0	18.19	6.32	0

H0	18.19	6.32	0
H1	2.38	18.26	0

