H0	18.19	6.32	0
C82	20.49	13.59	8
C43	22.78	15.42	27
C77	3.69	14.33	21
C71	1.88	3.33	13
H11	0.3	9.16	0

H11	0.3	9.16	0
C85	7.49	6.59	24
C15	16.71	9.5	27
C8	14.78	7.61	26
C95	10.92	4.13	8
C64	6.48	2.46	25
C19	10.24	3.02	23
H13	16.32	3.73	0

H13	16.32	3.73	0
C42	19.6	2.11	14
C51	17.46	2.56	28
C4	16.93	2.09	24
C97	18.63	4.3	24
C93	14.5	0.3	22
C24	15.88	5.54	21
C65	26.7	3.44	27
C59	29.08	2.62	18
C41	28.88	0.86	24
H9	15.88	5.54	0

H9	15.88	5.54	0
C80	19.01	14.36	13
C60	22.54	18.26	14
C26	20.5	25.33	16
C14	17.54	29.43	27
C6	18.43	29.93	23
C18	11.62	24	27
C11	14.91	17.24	21
C81	14.24	18.8	19
C21	17.86	19.36	13
H3	17.86	19.36	0

H3	17.86	19.36	0
C39	19.12	20.2	13
C29	19.41	20.67	15
C96	26.65	20.04	28
C30	20.49	14.03	24
C56	6.52	19.42	17
H1	2.38	18.26	0

