H0	18.19	6.32	0
C97	18.63	4.3	24
C64	6.48	2.46	25
C85	7.49	6.59	24
C61	4.46	7.85	7
C99	4.34	9.51	5
H14	0.3	9.16	0

H14	0.3	9.16	0
C36	0.3	9.16	7
C45	0.51	11.06	5
C77	3.69	14.33	21
C8	14.78	7.61	26
C15	16.71	9.5	27
C35	13.57	9.41	11
C44	13.51	8.05	1
H2	10.35	6.18	0

H2	10.35	6.18	0
C95	10.92	4.13	8
C19	10.24	3.02	23
C93	14.5	0.3	22
C87	17.52	0.97	10
C4	16.93	2.09	24
C51	17.46	2.56	28
C24	15.88	5.54	21
H16	16.32	3.73	0

H16	16.32	3.73	0
C58	21.48	10.3	21
C53	11.96	15.15	17
H3	4.34	9.51	0

H3	4.34	9.51	0
C7	3.94	10.77	3
C2	15.52	28.03	7
C6	18.43	29.93	23
C14	17.54	29.43	27
H11	11.62	24	0

H11	11.62	24	0
C18	11.62	24	27
C89	13.61	21.12	17
C20	3.54	26.16	18
C9	2.41	25.06	24
H14	0.3	9.16	0

H14	0.3	9.16	0
C80	19.01	14.36	13
C10	18.41	11.88	16
C68	17.02	12.33	17
H12	15.88	5.54	0

H12	15.88	5.54	0
H1	2.38	18.26	0

