H0	18.19	6.32	0
C82	20.49	13.59	8
C43	22.78	15.42	27
C77	3.69	14.33	21
C13	13.44	24.76	17
C91	12.58	26.64	16
C3	9	28.01	5
H5	9	28.01	0

H5	9	28.01	0
C66	7.03	28.12	1
C49	7.14	25.9	13
C20	3.54	26.16	18
C9	2.41	25.06	24
C14	17.54	29.43	27
C6	18.43	29.93	23
C2	15.52	28.03	7
H1	2.38	18.26	0

H1	2.38	18.26	0
C93	14.5	0.3	22
C51	17.46	2.56	28
C65	26.7	3.44	27
C41	28.88	0.86	24
H9	15.88	5.54	0

H9	15.88	5.54	0
C42	19.6	2.11	14
C97	18.63	4.3	24
C4	16.93	2.09	24
C8	14.78	7.61	26
C24	15.88	5.54	21
C15	16.71	9.5	27
C11	14.91	17.24	21
C18	11.62	24	27
H1	2.38	18.26	0

H1	2.38	18.26	0
C30	20.49	14.03	24
C98	7.29	16.28	12
C83	3.3	17.86	1
H1	2.38	18.26	0

