H0	18.19	6.32	0
C43	22.78	15.42	27
C30	20.49	14.03	24
C82	20.49	13.59	8
C81	14.24	18.8	19
C89	13.61	21.12	17
C23	14.2	19.64	13
C90	0.26	14.37	13
H5	3.69	14.33	0

H5	3.69	14.33	0
C64	6.48	2.46	25
C15	16.71	9.5	27
C53	11.96	15.15	17
C86	12.19	16.11	1
H1	2.38	18.26	0

H1	2.38	18.26	0
C40	7	21.44	8
C56	6.52	19.42	17
C68	17.02	12.33	17
C8	14.78	7.61	26
C24	15.88	5.54	21
C51	17.46	2.56	28
C97	18.63	4.3	24
C42	19.6	2.11	14
C87	17.52	0.97	10
H9	15.88	5.54	0

H9	15.88	5.54	0
C31	20.9	7.67	8
C74	22.05	7.74	10
C65	26.7	3.44	27
C77	3.69	14.33	21
H1	2.38	18.26	0

H1	2.38	18.26	0
C46	4.31	23.12	20
C18	11.62	24	27
C25	1.32	19.32	23
C79	1.57	19.84	19
C75	3.08	21.03	13
H1	2.38	18.26	0

