H0	18.19	6.32	0
C12	7.14	0.48	6
C64	6.48	2.46	25
C81	14.24	18.8	19
C11	14.91	17.24	21
C27	16.76	19.84	8
H8	11.62	24	0

H8	11.62	24	0
C72	14.25	23.83	1
C47	19.68	25.62	5
C6	18.43	29.93	23
C14	17.54	29.43	27
C18	11.62	24	27
C25	1.32	19.32	23
C77	3.69	14.33	21
H5	3.69	14.33	0

H5	3.69	14.33	0
C98	7.29	16.28	12
C56	6.52	19.42	17
C68	17.02	12.33	17
C15	16.71	9.5	27
C8	14.78	7.61	26
C24	15.88	5.54	21
C51	17.46	2.56	28
C97	18.63	4.3	24
C42	19.6	2.11	14
C87	17.52	0.97	10
H0	18.19	6.32	0

H0	18.19	6.32	0
C31	20.9	7.67	8
C58	21.48	10.3	21
C65	26.7	3.44	27
C96	26.65	20.04	28
C28	27.5	17.66	24
C39	19.12	20.2	13
H3	19.12	20.2	0

H3	19.12	20.2	0
C29	19.41	20.67	15
C60	22.54	18.26	14
C43	22.78	15.42	27
C30	20.49	14.03	24
C79	1.57	19.84	19
H1	2.38	18.26	0

