H0	18.19	6.32	0
C31	20.9	7.67	8
C58	21.48	10.3	21
C65	26.7	3.44	27
C96	26.65	20.04	28
C84	28.72	20.92	29
C39	19.12	20.2	13
H3	19.12	20.2	0

H3	19.12	20.2	0
C29	19.41	20.67	15
C30	20.49	14.03	24
C43	22.78	15.42	27
C8	14.78	7.61	26
C24	15.88	5.54	21
C15	16.71	9.5	27
C35	13.57	9.41	11
H10	20.49	14.03	0

H10	20.49	14.03	0
C74	22.05	7.74	10
C59	29.08	2.62	18
C41	28.88	0.86	24
C97	18.63	4.3	24
C51	17.46	2.56	28
C4	16.93	2.09	24
C19	10.24	3.02	23
H7	7.14	0.48	0

H7	7.14	0.48	0
C64	6.48	2.46	25
C85	7.49	6.59	24
C68	17.02	12.33	17
C10	18.41	11.88	16
C78	26.93	13.06	24
H13	16.32	3.73	0

H13	16.32	3.73	0
C18	11.62	24	27
C75	3.08	21.03	13
H1	2.38	18.26	0

