H0	18.19	6.32	0
C31	20.9	7.67	8
C58	21.48	10.3	21
C65	26.7	3.44	27
C41	28.88	0.86	24
C59	29.08	2.62	18
C4	16.93	2.09	24
C93	14.5	0.3	22
H7	7.14	0.48	0

H7	7.14	0.48	0
C64	6.48	2.46	25
C96	26.65	20.04	28
H6	18.43	29.93	0

H6	18.43	29.93	0
C47	19.68	25.62	5
C26	20.5	25.33	16
C6	18.43	29.93	23
C14	17.54	29.43	27
C18	11.62	24	27
C25	1.32	19.32	23
C77	3.69	14.33	21
C90	0.26	14.37	13
H1	2.38	18.26	0

H1	2.38	18.26	0
C98	7.29	16.28	12
C56	6.52	19.42	17
C15	16.71	9.5	27
C8	14.78	7.61	26
C24	15.88	5.54	21
C51	17.46	2.56	28
C97	18.63	4.3	24
C42	19.6	2.11	14
H0	18.19	6.32	0

H0	18.19	6.32	0
C43	22.78	15.42	27
C30	20.49	14.03	24
C68	17.02	12.33	17
H1	2.38	18.26	0

