H0	18.19	6.32	0
C42	19.6	2.11	14
C97	18.63	4.3	24
C4	16.93	2.09	24
C51	17.46	2.56	28
C24	15.88	5.54	21
C8	14.78	7.61	26
C85	7.49	6.59	24
H3	4.34	9.51	0

H3	4.34	9.51	0
C95	10.92	4.13	8
C15	16.71	9.5	27
H10	7.14	0.48	0

H10	7.14	0.48	0
C64	6.48	2.46	25
C19	10.24	3.02	23
C53	11.96	15.15	17
C11	14.91	17.24	21
C81	14.24	18.8	19
C23	14.2	19.64	13
C72	14.25	23.83	1
H7	14.25	23.83	0

H7	14.25	23.83	0
C13	13.44	24.76	17
C18	11.62	24	27
C21	17.86	19.36	13
C82	20.49	13.59	8
C80	19.01	14.36	13
C30	20.49	14.03	24
C68	17.02	12.33	17
C10	18.41	11.88	16
H13	20.49	14.03	0

H13	20.49	14.03	0
C84	28.72	20.92	29
C26	20.5	25.33	16
C38	22.69	23.13	13
C70	13.97	18.49	4
H4	14.2	19.64	0

H4	14.2	19.64	0
C89	13.61	21.12	17
C29	19.41	20.67	15
C39	19.12	20.2	13
C60	22.54	18.26	14
C43	22.78	15.42	27
C35	13.57	9.41	11
C88	10.35	6.18	11
H2	10.35	6.18	0

H2	10.35	6.18	0
C2	15.52	28.03	7
C6	18.43	29.93	23
C14	17.54	29.43	27
H9	18.43	29.93	0

H9	18.43	29.93	0
H1	2.38	18.26	0

