H0	18.19	6.32	0
C82	20.49	13.59	8
C43	22.78	15.42	27
C68	17.02	12.33	17
C44	13.51	8.05	1
C64	6.48	2.46	25
C19	10.24	3.02	23
C12	7.14	0.48	6
H13	16.32	3.73	0

H13	16.32	3.73	0
C87	17.52	0.97	10
C51	17.46	2.56	28
C4	16.93	2.09	24
C97	18.63	4.3	24
C93	14.5	0.3	22
C15	16.71	9.5	27
C58	21.48	10.3	21
H6	18.43	29.93	0

H6	18.43	29.93	0
C29	19.41	20.67	15
C47	19.68	25.62	5
C26	20.5	25.33	16
C14	17.54	29.43	27
C6	18.43	29.93	23
C18	11.62	24	27
C11	14.91	17.24	21
H14	22.85	14.85	0

H14	22.85	14.85	0
C52	23.49	17.75	5
C28	27.5	17.66	24
C84	28.72	20.92	29
C96	26.65	20.04	28
C65	26.7	3.44	27
C55	28.47	6.08	23
C41	28.88	0.86	24
C59	29.08	2.62	18
H12	19.6	2.11	0

H12	19.6	2.11	0
C42	19.6	2.11	14
C48	16.32	3.73	3
C24	15.88	5.54	21
C8	14.78	7.61	26
C30	20.49	14.03	24
C83	3.3	17.86	1
H1	2.38	18.26	0

